Job_Title,Tech_Stack,Programming_Language,First_Working_Day_Of_Week,Last_Working_Day_Of_Week,Work_On_Saturday,Work_On_Sunday,Total_Work_Hour,Province,Salary_Min,Salary_Max,Recruitment_Count,Language,Job_Type,Academic_Level,Experience_Years,Level,Company_Name,Company_Field,Company_URL,Deadline,URL,Date_Crawl_Module_1,Role
Senior Mobile/ Flutter Developer,"['REST API', 'UI/UX', 'GIT', 'AGILE', 'OO DESIGN', 'STATE MANAGEMENT', 'CODE VERSIONING TOOLS', 'CLOUD MESSAGE APIS', 'PUSH NOTIFICATIONS', 'CODE REFACTORING', 'CODE REVIEW']",['DART'],2,6,False,False,,['Hà Nội'],37500000.0,50000000.0,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,Trên 5 năm,Nhân viên,Công ty TNHH Linagora,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-linagora/28211.html,21/05/2025,https://www.topcv.vn/viec-lam/senior-mobile-flutter-developer/1702177.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:52:01,Mobile Developer
Frontend Developer,"['REACTJS', 'VUEJS', 'REACT NATIVE', 'FLUTTER', 'POSTGRESQL', 'MONGODB', 'MYSQL', 'AWS', 'AZURE', 'GCP', 'AI', 'BLOCKCHAIN', 'AGILE', 'SCRUM', 'GIT']","['JAVASCRIPT', 'NODEJS', 'GOLANG', 'PYTHON', 'SQL', 'NOSQL']",2,6,False,False,47.5,['Hà Nội'],,,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,1 năm,Nhân viên,CÔNG TY CỔ PHẦN CÔNG NGHỆ & GIẢI PHÁP PHẦN MỀM BAMBOO,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-giai-phap-phan-mem-bamboo/190613.html,21/05/2025,https://www.topcv.vn/viec-lam/frontend-developer/1702187.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:52:17,Frontend Developer
Scrum Master (Quản Lý Dự Án),"['AGILE', 'SCRUM', 'KANBAN', 'SAFE', 'NEXUS', 'XP']",,2,6,True,False,44.0,['Hà Nội'],,,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,3 năm,Nhân viên,CÔNG TY CỔ PHẦN ONE MOUNT GROUP,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-one-mount-group/165850.html,21/05/2025,https://www.topcv.vn/viec-lam/scrum-master-quan-ly-du-an/1702193.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:52:43,Scrum Master
Erp Supervisor,"['ERP', 'MS DYNAMICS 365 BUSINESS CENTRAL', 'MS SQL SERVER', 'AZURE CLOUD', 'POWERBI', 'ETL', 'DATABASE']",['SQL'],2,6,False,False,42.5,['Hồ Chí Minh'],25000000.0,35000000.0,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,3 năm,Nhân viên,Công ty TNHH Cirql Manufacturing Viet Nam,Sản xuất,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cirql-manufacturing-viet-nam/96247.html,21/05/2025,https://www.topcv.vn/viec-lam/erp-supervisor-ms-dynamics-365-bs/1703002.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:53:07,Database Administrator (DBA)
Intern Game Designer,,,2,6,False,False,45.0,['Hà Nội'],5000000.0,10000000.0,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,Dưới 1 năm,Thực tập sinh,Winter Wolf - IEC Games,IT - Phần mềm,https://www.topcv.vn/cong-ty/winter-wolf-iec-games/75819.html,21/05/2025,https://www.topcv.vn/viec-lam/intern-game-designer/1702145.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:53:26,Game Design
Thực Tập Sinh Lập Trình Viên .Net,"['.NET', 'DEVEXPRESS']","['C#', 'SQL']",2,6,True,False,48.0,['Hà Nội'],2000000.0,8000000.0,3,['tiếng Việt'],Thực tập,Cao Đẳng trở lên,Không yêu cầu,Thực tập sinh,CÔNG TY TNHH CÔNG NGHỆ VÀ TRUYỀN THÔNG IIT,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-cong-nghe-va-truyen-thong-iit/56265.html,21/05/2025,https://www.topcv.vn/viec-lam/thuc-tap-sinh-lap-trinh-vien-net/655357.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:53:46,Backend Developer
Sap Developer,"['SAP NETWEAVER', 'SAP HANA', 'SAP BTP', 'SAP BUILD', 'SAP BUILD PROCESS AUTOMATION', 'SAP WORKZONE', 'CDS VIEWS', 'FIORI']","['ABAP', 'TYPESCRIPT', 'JAVASCRIPT', 'JQUERY', 'SQL']",2,6,False,False,,['Hà Nội'],,,1,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,2 năm,Nhân viên,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-giai-phap-phan-tich-du-lieu-insight-data/110386.html,30/06/2025,https://www.topcv.vn/viec-lam/sap-developer/1702154.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:54:24,Software Engineer
Nhân Viên Hỗ Trợ Phần Mềm,,,2,6,False,False,47.5,['Hà Nội'],9000000.0,12000000.0,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,Cty Cổ phần Blueco toàn cầu,IT - Phần mềm,https://www.topcv.vn/cong-ty/cty-co-phan-blueco-toan-cau/39655.html,31/05/2025,https://www.topcv.vn/viec-lam/nhan-vien-ho-tro-phan-mem/1499246.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:54:48,Manual Tester
Chuyên Viên Quản Lý Dự Án,,,2,6,True,False,45.0,['Hồ Chí Minh'],,,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,3 năm,Nhân viên,CÔNG TY CỔ PHẦN TẬP ĐOÀN TRƯỜNG HẢI,Sản xuất,https://www.topcv.vn/cong-ty/cong-ty-co-phan-tap-doan-truong-hai/178655.html,21/05/2025,https://www.topcv.vn/viec-lam/chuyen-vien-quan-ly-du-an/1444134.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:55:13,IT Project Manager
Nhân Viên Tester,"['API', 'DATABASE', 'WEB', 'MOBILE APP']",['SQL'],,,,,,['Hà Nội'],,,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,1 năm,Nhân viên,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ MIGI,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-giai-phap-cong-nghe-migi/32015.html,21/05/2025,https://www.topcv.vn/viec-lam/nhan-vien-tester/1061196.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:55:28,Manual Tester
Chuyên Viên Quản Trị Hệ Thống System Admin,"['NAS SYNOLOGY', 'WIFI', 'SWITCH', 'ROUTER', 'TƯỜNG LỬA', 'SERVER', 'CAMERA', 'HẠ TẦNG ẢO HÓA', 'CLOUD', 'MICROSOFT 365', 'CCNA', 'MCSA', 'COMPTIA+', 'PC TROUBLESHOOT', 'CCNP', 'MCSE', 'SECURITY+', 'LPI', 'GOOGLE', 'AZURE', 'AWS']","['SQL', 'NOSQL']",2,6,True,False,51.5,['Hồ Chí Minh'],15000000.0,20000000.0,2,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Cao Đẳng trở lên,2 năm,Nhân viên,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VI TÍNH SAO MAI,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-thuong-mai-dich-vu-vi-tinh-sao-mai/205950.html,21/05/2025,https://www.topcv.vn/viec-lam/chuyen-vien-quan-tri-he-thong-system-admin/1669536.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:55:46,System Administrator
Java Team Leader,"['SERVER', 'DATABASE', 'CI/CD', 'JENKINS', 'MAVEN']","['JAVA', 'SQL', 'NOSQL']",2,6,False,False,40.0,['Hồ Chí Minh'],,,2,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,2 năm,Trưởng nhóm,Công ty Cổ phần Công nghệ thông tin Đông Nam Á,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-thong-tin-dong-nam-a/6947.html,21/05/2025,https://www.topcv.vn/viec-lam/java-team-leader/1056995.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:56:11,Software Engineer
Trưởng Phòng Công Nghệ Thông Tin,"['ERP', 'MS OFFICE', 'PMP', 'CCNA', 'MCSE', 'CISSP', 'ITIL']",,2,6,True,False,45.0,['Hồ Chí Minh'],,,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,Trên 5 năm,Trưởng/Phó phòng,Công Ty Cổ Phần Vĩnh Quang,Bất động sản,https://www.topcv.vn/cong-ty/cong-ty-co-phan-vinh-quang/126327.html,21/05/2025,https://www.topcv.vn/viec-lam/truong-phong-cong-nghe-thong-tin/1700547.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:56:27,Technical Manager
Lập Trình Viên Java (Finance),"['SPRING BOOT', 'HIBERNATE', 'DOCKER', 'JIRA', 'GIT', 'OOP', 'CSS', 'HTML', 'RESTFUL APIS', 'AGILE']","['JAVA', 'JAVASCRIPT', 'SQL']",2,6,,,47.5,['Hà Nội'],,20000000.0,20,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,Công ty Cổ phần Công nghệ thông tin Đông Nam Á,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-thong-tin-dong-nam-a/6947.html,21/05/2025,https://www.topcv.vn/viec-lam/lap-trinh-vien-java-finance/1607013.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:56:46,Software Engineer
Tech Lead Backend Developer,"['SPRING CLOUD', 'SPRING SECURITY', 'REDIS', 'KAFKA', 'CICD', 'MYSQL', 'POSTGRESQL', 'SOLR', 'ELASTICSEARCH', 'GITHUB', 'JIRA', 'API RESTFUL', 'MICROSERVICE ARCHITECTURE', 'DISTRIBUTED TRANSACTION', 'SPRING BOOT', 'SPRING FRAMEWORK']","['JAVA', 'SQL']",,,,,,['Hà Nội'],,,2,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,5 năm,Trưởng nhóm,VNDIRECT,Chứng khoán,https://www.topcv.vn/cong-ty/vndirect/198956.html,31/05/2025,https://www.topcv.vn/viec-lam/tech-lead-backend-developer-java/1553440.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:57:06,Backend Developer
Chuyên Gia/ Teamlead Data Architect,"['DATA GOVERNANCE', 'DATA CATALOG', 'DATA MODELING', 'DATA WAREHOUSING', 'AI', 'BIG DATA', 'RDBMS', 'NOSQL', 'DATA WAREHOUSE DESIGN', 'ETL', 'ELT', 'MICROSERVICES', 'API']","['SQL', 'NOSQL']",,,,,,['Hà Nội'],,,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,Trên 5 năm,Trưởng nhóm,VNDIRECT,Chứng khoán,https://www.topcv.vn/cong-ty/vndirect/198956.html,21/05/2025,https://www.topcv.vn/viec-lam/chuyen-gia-teamlead-data-architect/1659028.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:57:27,Công nghệ thông tin khác
Senior .Net Developer (Backend),"['WEB API', 'DEVCEXPRESS', 'AZURE CLOUD', 'SQL SERVER', 'NOSQL', 'MONGODB', 'API GATEWAY', 'MICROSERVICES', 'GIT']","['C#', 'ASP.NET', 'SQL']",2,6,False,False,42.75,['Hà Nội'],16000000.0,23000000.0,1,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,4 năm,Nhân viên,CÔNG TY CP TƯ VẤN ĐẦU TƯ DCV (DCV INVEST),Tài chính,https://www.topcv.vn/cong-ty/cong-ty-cp-tu-van-dau-tu-dcv-dcv-invest/60099.html,21/05/2025,https://www.topcv.vn/viec-lam/senior-net-developer-backend/1494645.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:57:53,Backend Developer
Phân Tích Nghiệp Vụ Và Kiểm Thử ( BA - Tester ),"['AGILE', 'SCRUM', 'WATERFALL', 'BEHAVIOR DRIVEN DEVELOPMENT', 'GHERKIN']",,2,6,False,False,47.5,['Hà Nội'],8000000.0,13000000.0,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,1 năm,Nhân viên,BKC Labs,IT - Phần mềm,https://www.topcv.vn/cong-ty/bkc-labs/101838.html,21/05/2025,https://www.topcv.vn/viec-lam/phan-tich-nghiep-vu-va-kiem-thu-ba-tester/1702044.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:58:17,Software Tester (Automation & Manual)
Dev WordPress,"['WORDPRESS', 'HTML', 'CSS', 'JAVASCRIPT', 'MYSQL', 'FIGMA', 'PHOTOSHOP']","['PHP', 'SQL']",2,6,True,False,54.0,['Hồ Chí Minh'],10000000.0,15000000.0,3,['tiếng Việt'],Toàn thời gian,Trung cấp trở lên,3 năm,Nhân viên,Công ty TNHH Thương Mại và Dịch Vụ Truyền Thông Mạnh Phương,Marketing / Truyền thông / Quảng cáo,https://www.topcv.vn/cong-ty/cong-ty-tnhh-thuong-mai-va-dich-vu-truyen-thong-manh-phuong/102427.html,26/06/2025,https://www.topcv.vn/viec-lam/dev-wordpress/1422216.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:58:35,Fullstack Developer
Quản Trị Viên Website,"['SEO', 'GOOGLE ANALYTICS', 'FACEBOOK ANALYTICS', 'CMS']","['HTML', 'CSS', 'JAVASCRIPT']",2,6,False,False,45.0,['Hồ Chí Minh'],7000000.0,9000000.0,1,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,1 năm,Nhân viên,Công ty TNHH Giá Kho Group,Bán lẻ - Hàng tiêu dùng - FMCG,https://www.topcv.vn/cong-ty/cong-ty-tnhh-gia-kho-group/117605.html,21/05/2025,https://www.topcv.vn/viec-lam/quan-tri-vien-website/1699618.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:58:59,System Administrator
Lập Trình Viên .Net,"['WEB API', 'AZURE CLOUD', 'SQL SERVER', 'MONGODB', 'API GATEWAY', 'MICROSERVICES', 'GIT']","['.NET', '.NET CORE', 'C#', 'ASP.NET', 'SQL', 'NOSQL']",2,6,False,False,47.75,['Hà Nội'],15000000.0,20000000.0,2,['Tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,3 năm,Nhân viên,CÔNG TY CP TƯ VẤN ĐẦU TƯ DCV (DCV INVEST),Tài chính,https://www.topcv.vn/cong-ty/cong-ty-cp-tu-van-dau-tu-dcv-dcv-invest/60099.html,21/05/2025,https://www.topcv.vn/viec-lam/lap-trinh-vien-net/1413926.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:59:22,Backend Developer
Senior Data Engineer,"['AZURE', 'DATABRICKS', 'HADOOP', 'SPARK', 'ETL']","['SQL', 'PYTHON']",2,6,False,False,47.5,['Hà Nội'],,,2,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,1 năm,Nhân viên,CÔNG TY TNHH DATAPOT,Giáo dục / Đào tạo,https://www.topcv.vn/cong-ty/cong-ty-tnhh-datapot/126962.html,31/05/2025,https://www.topcv.vn/viec-lam/senior-data-engineer/1507992.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:59:38,Data Engineer
Nhân Viên IT Support,"['SQL SERVER', 'MẠNG MÁY TÍNH', 'KIẾN THỨC VỀ MẠNG MÁY TÍNH']",['SQL'],2,6,,,,['Hà Nội'],7000000.0,12000000.0,5,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,1 năm,Nhân viên,Công ty Cổ phần Hosco Việt Nam,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-hosco-viet-nam/139930.html,21/05/2025,https://www.topcv.vn/viec-lam/nhan-vien-it-support/1702063.html?ta_source=ITJobs_LinkDetail,02/05/2025 14:59:56,IT Helpdesk/IT support
Mobile Developer,"['ANDROID SDK', 'JETPACK', 'COMPOSE', 'NAVIGATION', 'VIEWMODEL', 'LIVEDATA', 'RETROFIT', 'COROUTINES', 'ROOM', 'HILT', 'DAGGER', 'MVVM', 'KIẾN TRÚC SẠCH', 'REST API', 'WEBSOCKET']",,2,6,False,False,47.5,['Hà Nội'],,,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,4 năm,Nhân viên,Viettel Software,IT - Phần mềm,https://www.topcv.vn/cong-ty/viettel-software/153463.html,21/05/2025,https://www.topcv.vn/viec-lam/mobile-developer-4-nam-kinh-nghiem/1702071.html?ta_source=ITJobs_LinkDetail,02/05/2025 15:00:16,Mobile Developer
Chuyên Viên Kế Hoạch Công Nghệ Thông Tin,['CÔNG NGHIỆP 4.0'],,2,6,True,False,54.0,['Hồ Chí Minh'],,,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,3 năm,Nhân viên,CÔNG TY CỔ PHẦN TẬP ĐOÀN TRƯỜNG HẢI,Sản xuất,https://www.topcv.vn/cong-ty/cong-ty-co-phan-tap-doan-truong-hai/178655.html,21/05/2025,https://www.topcv.vn/viec-lam/chuyen-vien-ke-hoach-cong-nghe-thong-tin/1702074.html?ta_source=ITJobs_LinkDetail,02/05/2025 15:00:39,Công nghệ thông tin khác
Thực Tập Sinh IT Helpdesk,,,2,6,True,False,,['Hồ Chí Minh'],4000000.0,,1,['tiếng Anh'],Toàn thời gian,Đại Học trở lên,Không yêu cầu,Thực tập sinh,CÔNG TY TNHH THE SENTRY,Bất động sản,https://www.topcv.vn/cong-ty/cong-ty-tnhh-the-sentry/136315.html,21/05/2025,https://www.topcv.vn/viec-lam/thuc-tap-sinh-it-helpdesk/1560723.html?ta_source=ITJobs_LinkDetail,02/05/2025 15:01:00,IT Helpdesk/IT support
Lập trình viên Frontend Vuejs,"['RESTFUL API', 'WEBSOCKET', 'TAILWIND']",['JAVASCRIPT'],2,6,False,False,47.5,['Hà Nội'],12000000.0,16000000.0,1,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,1 năm,Nhân viên,BKC Labs,IT - Phần mềm,https://www.topcv.vn/cong-ty/bkc-labs/101838.html,21/05/2025,https://www.topcv.vn/viec-lam/lap-trinh-vien-frontend-vuejs/1701994.html?ta_source=ITJobs_LinkDetail,02/05/2025 15:01:23,Frontend Developer
Lập Trình Viên .Net,"['AZURE CLOUD', 'API GATEWAY', 'MICROSERVICES', 'GIT']","['C#', 'SQL', 'NOSQL']",2,6,False,False,42.75,['Hà Nội'],15000000.0,20000000.0,2,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,2 năm,Nhân viên,CÔNG TY TNHH GIAO DỊCH HÀNG HOÁ CBOT VIỆT NAM,Tư vấn,https://www.topcv.vn/cong-ty/cong-ty-tnhh-giao-dich-hang-hoa-cbot-viet-nam/168982.html,21/05/2025,https://www.topcv.vn/viec-lam/lap-trinh-vien-net/1315161.html?ta_source=ITJobs_LinkDetail,02/05/2025 15:01:40,Software Engineer
It Helpdesk,"['NAS', 'SYNOLOGY', 'CCNA', 'MCSA', 'PC TROUBLESHOOT', 'LPI', 'GOOGLE', 'AZURE', 'AWS', 'MICROSOFT 365']",,2,6,True,,,['Hồ Chí Minh'],9000000.0,11000000.0,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Cao Đẳng trở lên,1 năm,Nhân viên,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VI TÍNH SAO MAI,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-tnhh-thuong-mai-dich-vu-vi-tinh-sao-mai/205950.html,21/05/2025,https://www.topcv.vn/viec-lam/it-helpdesk/1702022.html?ta_source=ITJobs_LinkDetail,02/05/2025 15:01:56,IT Helpdesk/IT support
Nhân Viên Ứng Dụng Công Nghệ,"['ITIL', 'MICROSOFT 365', 'CRM', 'ERP', 'BASE']",,2,6,True,False,44.0,['Hồ Chí Minh'],12000000.0,15000000.0,1,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,3 năm,Nhân viên,CÔNG TY CỔ PHẦN XÂY DỰNG VÀ THƯƠNG MẠI SÀI GÒN 9,Xây dựng,https://www.topcv.vn/cong-ty/cong-ty-co-phan-xay-dung-va-thuong-mai-sai-gon-9/109467.html,21/05/2025,https://www.topcv.vn/viec-lam/nhan-vien-ung-dung-cong-nghe/1656442.html?ta_source=ITJobs_LinkDetail,02/05/2025 15:02:21,IT Helpdesk/IT support
Technical Leader,"['SPRING BOOT', 'HIBERNATE', 'MICROSERVICES', 'RESTFUL API', 'MVC', 'CQRS', 'EVENT-DRIVEN', 'MYSQL', 'POSTGRESQL', 'MONGODB', 'REDIS', 'MEMCACHED', 'KAFKA', 'RABBITMQ', 'DOCKER', 'KUBERNETES', 'OAUTH2', 'OIDC', 'OWASP', 'SAST', 'DAST', 'MQTT', 'WEBSOCKET', 'RPC', 'ELK', 'GRAFANA', 'PROMETHEUS', 'JMATER', 'PROFILERS', 'AWS', 'AZURE', 'GITLABCI', 'ARGOCD', 'K8S', 'KONG API']","['JAVA', 'SQL', 'NOSQL']",2,6,False,False,47.25,['Hà Nội'],,,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,Trên 5 năm,Trưởng nhóm,CÔNG TY CỔ PHẦN GLOBAL TECHNOLOGY SOLUTIONS VIỆT NAM,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-global-technology-solutions-viet-nam/199668.html,30/05/2025,https://www.topcv.vn/viec-lam/technical-leader/1652499.html?ta_source=ITJobs_LinkDetail,02/05/2025 15:02:45,Software Engineer
Senior Java Developer,"['SPRING', 'SPRING BOOT', 'HIBERNATE', 'JUPITER', 'MOCKITO', 'SWAGGER', 'FLYWAY', 'LIQUIBASE', 'TOMCAT', 'JBOSS', 'WEBLOGIC', 'MYSQL', 'POSTGRESQL', 'OAUTH2', 'OIDC', 'OWASP', 'SAST', 'DAST', 'MQTT', 'WEBSOCKET', 'RPC', 'AWS', 'AZURE', 'GCP', 'HTML5', 'BOOTSTRAP', 'JQUERY', 'ANGULARJS', 'REACTJS', 'IOT', 'BIG-DATA', 'AI', 'BLOCKCHAIN', 'MICROSERVICES', 'CI/CD', 'SERVER SIDE PROGRAMMING', 'WEB API', 'REST API TESTING', 'SOFTWARE DEVELOPMENT METHODOLOGIES', 'IAST', 'AZURE CLOUD SERVICES']","['JAVA', 'SQL', 'NOSQL']",2,6,False,False,47.5,['Hồ Chí Minh'],,,2,"['tiếng Anh', 'tiếng Việt']",Toàn thời gian,Đại Học trở lên,3 năm,Nhân viên,VĂN PHÒNG ĐẠI DIỆN STYL SOLUTIONS PTE. LTD. TẠI THÀNH PHỐ HỒ CHÍ MINH,IT - Phần mềm,https://www.topcv.vn/cong-ty/van-phong-dai-dien-styl-solutions-pte-ltd-tai-thanh-pho-ho-chi-minh/95267.html,31/05/2025,https://www.topcv.vn/viec-lam/senior-java-developer/1563868.html?ta_source=ITJobs_LinkDetail,02/05/2025 15:03:00,Backend Developer
Nhân Viên Kiểm Thử Phần Mềm Tester,,,2,6,False,False,42.75,['Hà Nội'],9000000.0,12000000.0,1,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,1 năm,Nhân viên,CÔNG TY CP TƯ VẤN ĐẦU TƯ DCV (DCV INVEST),Tài chính,https://www.topcv.vn/cong-ty/cong-ty-cp-tu-van-dau-tu-dcv-dcv-invest/60099.html,21/05/2025,https://www.topcv.vn/viec-lam/nhan-vien-kiem-thu-phan-mem-tester/1566271.html?ta_source=ITJobs_LinkDetail,02/05/2025 15:03:17,Software Tester (Automation & Manual)
Senior .Net Developer (Backend),"['WEB API', 'AZURE CLOUD', 'SQL SERVER', 'MONGODB', 'GIT', 'DEVERPRESS', 'MICROSERVICES', 'API GATEWAY']","['C#', '.NET', 'ASP.NET CORE', 'SQL', 'NOSQL']",2,6,False,False,42.75,['Hà Nội'],16000000.0,23000000.0,1,['tiếng Việt'],Toàn thời gian,Cao Đẳng trở lên,4 năm,Nhân viên,CÔNG TY TNHH GIAO DỊCH HÀNG HOÁ CBOT VIỆT NAM,Tư vấn,https://www.topcv.vn/cong-ty/cong-ty-tnhh-giao-dich-hang-hoa-cbot-viet-nam/168982.html,21/05/2025,https://www.topcv.vn/viec-lam/senior-net-developer-backend/1494631.html?ta_source=ITJobs_LinkDetail,02/05/2025 15:03:35,Backend Developer
Brse Kỹ Sư Cầu Nối,['PROJECT MANAGER'],"['PHP', '.NET', 'JAVA', 'SQL', 'NOSQL']",,,,,,[],,,1,"['tiếng Nhật', 'tiếng Anh']",Toàn thời gian,Cao Đẳng trở lên,1 năm,Nhân viên,Công ty Cổ phần VNEXT SOFTWARE,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-vnext-software/1469.html,31/05/2025,https://www.topcv.vn/viec-lam/brse-ky-su-cau-noi/1189609.html?ta_source=ITJobs_LinkDetail,02/05/2025 15:03:53,Kỹ sư cầu nối BrSE
Playable Ads,"['2D GRAPHICS', '3D GRAPHICS', 'DIGITAL MARKETING', 'SOCIAL MEDIA', 'APP LOVIN', 'GOOGLE ADS', 'UNITY', 'MINTEGRAL', 'IRON SOURCE', 'GAME ENGINE']","['C++', 'C#', 'JAVA', 'SWIFT', 'KOTLIN']",2,6,False,False,47.5,['Hà Nội'],15000000.0,20000000.0,2,['tiếng Việt'],Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,Unimob Studio,IT - Phần mềm,https://www.topcv.vn/cong-ty/unimob-studio/34848.html,21/05/2025,https://www.topcv.vn/viec-lam/playable-ads/1395711.html?ta_source=ITJobs_LinkDetail,02/05/2025 15:04:09,Game Developer
Kỹ Sư Cầu Nối Brse,"['WEB', 'APP', 'AWS', 'GCP', 'AZURE']",,2,6,False,False,45.0,['Nhật Bản'],,,1,"['tiếng Nhật', 'tiếng Việt']",Toàn thời gian,Đại Học trở lên,2 năm,Nhân viên,Công ty cổ phần SANAN,IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-sanan/119607.html,21/05/2025,https://www.topcv.vn/viec-lam/ky-su-cau-noi-brse-jlpt-n2-n1-base-tech/1656229.html?ta_source=ITJobs_LinkDetail,02/05/2025 15:04:24,Kỹ sư cầu nối BrSE
Nhân Viên Phân Tích Nghiệp Vụ Business Analyst,"['FIGMA', 'DRAW.IO', 'AGILE', 'SCRUM']",,2,6,False,False,47.5,['Hà Nội'],,24000000.0,1,"['tiếng Việt', 'tiếng Anh']",Toàn thời gian,Đại Học trở lên,3 năm,Nhân viên,CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG THỂ HỆ MỚI (NMS),IT - Phần mềm,https://www.topcv.vn/cong-ty/cong-ty-co-phan-dich-vu-di-dong-the-he-moi-nms/75094.html,21/05/2025,https://www.topcv.vn/viec-lam/nhan-vien-phan-tich-nghiep-vu-business-analyst/1484310.html?ta_source=ITJobs_LinkDetail,02/05/2025 15:04:45,Business Analyst (Phân tích nghiệp vụ)
